Room,Cluster,Batch,Department,Exam Day,Student Name,Student ID,Faculty
Room 6,3,20,BBA,Thursday,Isabella Green,2608,Isabella Green
Room 6,3,20,BBA,Thursday,Matthew Perez,2639,Isabella Green
Room 6,3,20,BBA,Thursday,Isabella Green,2640,Isabella Green
Room 6,3,20,BBA,Thursday,Matthew Perez,2671,Isabella Green
Room 6,3,20,BBA,Thursday,Isabella Green,2672,Isabella Green
Room 6,3,20,BBA,Thursday,Matthew Perez,2698,Isabella Green
Room 6,3,20,BBA,Thursday,Isabella Green,2699,Isabella Green
Room 6,3,20,BBA,Thursday,Matthew Perez,2730,Isabella Green
Room 6,3,20,BBA,Thursday,Isabella Green,2731,Isabella Green
Room 6,3,20,BBA,Thursday,Matthew Perez,2762,Isabella Green
Room 6,3,20,BBA,Thursday,Isabella Green,2763,Isabella Green
Room 6,3,20,BBA,Thursday,Matthew Perez,2794,Isabella Green
Room 6,3,20,BBA,Thursday,Isabella Green,2795,Isabella Green
Room 1,1,21,BBA,Thursday,Daniel Turner,123,Emily Moore
Room 1,1,21,BBA,Thursday,Emily Moore,124,Emily Moore
Room 1,1,21,BBA,Thursday,Daniel Turner,155,Emily Moore
Room 1,1,21,BBA,Thursday,Emily Moore,156,Emily Moore
Room 1,1,21,BBA,Thursday,Daniel Turner,187,Emily Moore
Room 1,1,21,BBA,Thursday,Emily Moore,188,Emily Moore
Room 1,1,21,BBA,Thursday,Daniel Turner,219,Emily Moore
Room 1,1,21,BBA,Thursday,Emily Moore,220,Emily Moore
Room 1,1,21,BBA,Thursday,Daniel Turner,246,Emily Moore
Room 1,1,21,BBA,Thursday,Emily Moore,247,Emily Moore
Room 1,1,21,BBA,Thursday,Daniel Turner,278,Emily Moore
Room 1,1,21,BBA,Thursday,Emily Moore,279,Emily Moore
Room 1,1,21,BBA,Thursday,Daniel Turner,310,Emily Moore
Room 1,1,21,BBA,Thursday,Emily Moore,311,Emily Moore
Room 1,1,21,BBA,Thursday,Daniel Turner,342,Emily Moore
Room 1,1,21,BBA,Thursday,Emily Moore,343,Emily Moore
Room 1,1,21,BBA,Thursday,Daniel Turner,369,Emily Moore
Room 1,1,21,BBA,Thursday,Emily Moore,370,Emily Moore
Room 1,1,21,BBA,Thursday,Daniel Turner,401,Emily Moore
Room 1,1,21,BBA,Thursday,Emily Moore,402,Emily Moore
Room 1,1,21,BBA,Thursday,Daniel Turner,433,Emily Moore
Room 1,1,21,BBA,Thursday,Emily Moore,434,Emily Moore
Room 1,1,21,BBA,Thursday,Daniel Turner,465,Emily Moore
Room 1,1,21,BBA,Thursday,Emily Moore,466,Emily Moore
Room 1,1,21,BBA,Thursday,Daniel Turner,492,Emily Moore
Room 1,1,21,BBA,Thursday,Emily Moore,493,Emily Moore
Room 1,1,21,BBA,Thursday,Daniel Turner,524,Emily Moore
Room 1,1,21,BBA,Thursday,Emily Moore,525,Emily Moore
Room 1,1,21,BBA,Thursday,Daniel Turner,556,Emily Moore
Room 1,1,21,BBA,Thursday,Emily Moore,557,Emily Moore
Room 2,1,21,BBA,Thursday,Daniel Turner,588,Emily Moore
Room 2,1,21,BBA,Thursday,Emily Moore,589,Emily Moore
Room 2,1,21,BBA,Thursday,Daniel Turner,615,Emily Moore
Room 2,1,21,BBA,Thursday,Emily Moore,616,Emily Moore
Room 2,1,21,BBA,Thursday,Daniel Turner,647,Emily Moore
Room 2,1,21,BBA,Thursday,Emily Moore,648,Emily Moore
Room 2,1,21,BBA,Thursday,Daniel Turner,679,Emily Moore
Room 2,1,21,BBA,Thursday,Emily Moore,680,Emily Moore
Room 2,1,21,BBA,Thursday,Daniel Turner,711,Emily Moore
Room 2,1,21,BBA,Thursday,Emily Moore,712,Emily Moore
Room 2,1,21,BBA,Thursday,Daniel Turner,738,Emily Moore
Room 2,1,21,BBA,Thursday,Emily Moore,739,Emily Moore
Room 2,1,21,BBA,Thursday,Daniel Turner,770,Emily Moore
Room 2,1,21,BBA,Thursday,Emily Moore,771,Emily Moore
Room 2,1,21,BBA,Thursday,Daniel Turner,802,Emily Moore
Room 2,1,21,BBA,Thursday,Emily Moore,803,Emily Moore
Room 2,1,21,BBA,Thursday,Daniel Turner,834,Emily Moore
Room 2,1,21,BBA,Thursday,Emily Moore,835,Emily Moore
Room 2,1,21,BBA,Thursday,Daniel Turner,861,Emily Moore
Room 2,1,21,BBA,Thursday,Emily Moore,862,Emily Moore
Room 2,1,21,BBA,Thursday,Daniel Turner,893,Emily Moore
Room 2,1,21,BBA,Thursday,Emily Moore,894,Emily Moore
Room 2,1,21,BBA,Thursday,Daniel Turner,925,Emily Moore
Room 2,1,21,BBA,Thursday,Emily Moore,926,Emily Moore
Room 2,1,21,BBA,Thursday,Daniel Turner,957,Emily Moore
Room 2,1,21,BBA,Thursday,Emily Moore,958,Emily Moore
Room 2,1,21,BBA,Thursday,Daniel Turner,984,Emily Moore
Room 2,1,21,BBA,Thursday,Emily Moore,985,Emily Moore
Room 2,1,21,BBA,Thursday,Daniel Turner,1016,Emily Moore
Room 2,1,21,BBA,Thursday,Emily Moore,1017,Emily Moore
Room 3,1,21,BBA,Thursday,Daniel Turner,1048,Daniel Turner
Room 3,1,21,BBA,Thursday,Emily Moore,1049,Daniel Turner
Room 3,1,21,BBA,Thursday,Daniel Turner,1080,Daniel Turner
Room 3,1,21,BBA,Thursday,Emily Moore,1081,Daniel Turner
Room 3,1,21,BBA,Thursday,Daniel Turner,1107,Daniel Turner
Room 3,1,21,BBA,Thursday,Emily Moore,1108,Daniel Turner
Room 3,1,21,BBA,Thursday,Daniel Turner,1139,Daniel Turner
Room 3,1,21,BBA,Thursday,Emily Moore,1140,Daniel Turner
Room 3,1,21,BBA,Thursday,Daniel Turner,1171,Daniel Turner
Room 3,1,21,BBA,Thursday,Emily Moore,1172,Daniel Turner
Room 3,1,21,BBA,Thursday,Daniel Turner,1203,Daniel Turner
Room 3,1,21,BBA,Thursday,Emily Moore,1204,Daniel Turner
Room 3,1,21,BBA,Thursday,Daniel Turner,1230,Daniel Turner
Room 3,1,21,BBA,Thursday,Emily Moore,1231,Daniel Turner
Room 3,1,21,BBA,Thursday,Daniel Turner,1262,Daniel Turner
Room 3,1,21,BBA,Thursday,Emily Moore,1263,Daniel Turner
Room 3,1,21,BBA,Thursday,Daniel Turner,1294,Daniel Turner
Room 3,1,21,BBA,Thursday,Emily Moore,1295,Daniel Turner
Room 3,1,21,BBA,Thursday,Daniel Turner,1326,Daniel Turner
Room 3,1,21,BBA,Thursday,Emily Moore,1327,Daniel Turner
Room 3,1,21,BBA,Thursday,Daniel Turner,1353,Daniel Turner
Room 3,1,21,BBA,Thursday,Emily Moore,1354,Daniel Turner
Room 3,1,21,BBA,Thursday,Daniel Turner,1385,Daniel Turner
Room 3,1,21,BBA,Thursday,Emily Moore,1386,Daniel Turner
Room 3,1,21,BBA,Thursday,Daniel Turner,1417,Daniel Turner
Room 3,1,21,BBA,Thursday,Emily Moore,1418,Daniel Turner
Room 3,1,21,BBA,Thursday,Daniel Turner,1449,Daniel Turner
Room 3,1,21,BBA,Thursday,Emily Moore,1450,Daniel Turner
Room 3,1,21,BBA,Thursday,Daniel Turner,1476,Daniel Turner
Room 3,1,21,BBA,Thursday,Emily Moore,1477,Daniel Turner
Room 4,1,21,BBA,Thursday,Daniel Turner,1508,David Martinez
Room 4,1,21,BBA,Thursday,Emily Moore,1509,David Martinez
Room 4,1,21,BBA,Thursday,Daniel Turner,1540,David Martinez
Room 4,1,21,BBA,Thursday,Emily Moore,1541,David Martinez
Room 4,1,21,BBA,Thursday,Daniel Turner,1572,David Martinez
Room 4,1,21,BBA,Thursday,Emily Moore,1573,David Martinez
Room 4,1,21,BBA,Thursday,Daniel Turner,1599,David Martinez
Room 4,1,21,BBA,Thursday,Emily Moore,1600,David Martinez
Room 4,1,21,BBA,Thursday,Daniel Turner,1631,David Martinez
Room 4,1,21,BBA,Thursday,Emily Moore,1632,David Martinez
Room 4,1,21,BBA,Thursday,Daniel Turner,1663,David Martinez
Room 4,1,21,BBA,Thursday,Emily Moore,1664,David Martinez
Room 4,1,21,BBA,Thursday,Daniel Turner,1695,David Martinez
Room 4,1,21,BBA,Thursday,Emily Moore,1696,David Martinez
Room 4,1,21,BBA,Thursday,Daniel Turner,1722,David Martinez
Room 4,1,21,BBA,Thursday,Emily Moore,1723,David Martinez
Room 4,1,21,BBA,Thursday,Daniel Turner,1754,David Martinez
Room 4,1,21,BBA,Thursday,Emily Moore,1755,David Martinez
Room 4,1,21,BBA,Thursday,Daniel Turner,1786,David Martinez
Room 4,1,21,BBA,Thursday,Emily Moore,1787,David Martinez
Room 4,1,21,BBA,Thursday,Daniel Turner,1818,David Martinez
Room 4,1,21,BBA,Thursday,Emily Moore,1819,David Martinez
Room 4,1,21,BBA,Thursday,Daniel Turner,1845,David Martinez
Room 4,1,21,BBA,Thursday,Emily Moore,1846,David Martinez
Room 4,1,21,BBA,Thursday,Daniel Turner,1877,David Martinez
Room 4,1,21,BBA,Thursday,Emily Moore,1878,David Martinez
Room 4,1,21,BBA,Thursday,Daniel Turner,1909,David Martinez
Room 4,1,21,BBA,Thursday,Emily Moore,1910,David Martinez
Room 4,1,21,BBA,Thursday,Daniel Turner,1941,David Martinez
Room 4,1,21,BBA,Thursday,Emily Moore,1942,David Martinez
Room 5,1,21,BBA,Thursday,Daniel Turner,1968,Matthew Perez
Room 5,1,21,BBA,Thursday,Emily Moore,1969,Matthew Perez
Room 5,1,21,BBA,Thursday,Daniel Turner,2000,Matthew Perez
Room 5,1,21,BBA,Thursday,Emily Moore,2001,Matthew Perez
Room 5,1,21,BBA,Thursday,Daniel Turner,2032,Matthew Perez
Room 5,1,21,BBA,Thursday,Emily Moore,2033,Matthew Perez
Room 5,1,21,BBA,Thursday,Daniel Turner,2064,Matthew Perez
Room 5,1,21,BBA,Thursday,Emily Moore,2065,Matthew Perez
Room 5,1,21,BBA,Thursday,Daniel Turner,2091,Matthew Perez
Room 5,1,21,BBA,Thursday,Emily Moore,2092,Matthew Perez
Room 5,1,21,BBA,Thursday,Daniel Turner,2123,Matthew Perez
Room 5,1,21,BBA,Thursday,Emily Moore,2124,Matthew Perez
Room 5,1,21,BBA,Thursday,Daniel Turner,2155,Matthew Perez
Room 5,1,21,BBA,Thursday,Emily Moore,2156,Matthew Perez
Room 5,1,21,BBA,Thursday,Daniel Turner,2187,Matthew Perez
Room 5,1,21,BBA,Thursday,Emily Moore,2188,Matthew Perez
Room 5,1,21,BBA,Thursday,Daniel Turner,2214,Matthew Perez
Room 5,1,21,BBA,Thursday,Emily Moore,2215,Matthew Perez
Room 5,1,21,BBA,Thursday,Daniel Turner,2246,Matthew Perez
Room 5,1,21,BBA,Thursday,Emily Moore,2247,Matthew Perez
Room 5,1,21,BBA,Thursday,Daniel Turner,2278,Matthew Perez
Room 5,1,21,BBA,Thursday,Emily Moore,2279,Matthew Perez
Room 5,1,21,BBA,Thursday,Daniel Turner,2310,Matthew Perez
Room 5,1,21,BBA,Thursday,Emily Moore,2311,Matthew Perez
Room 5,1,21,BBA,Thursday,Daniel Turner,2337,Matthew Perez
Room 5,1,21,BBA,Thursday,Emily Moore,2338,Matthew Perez
Room 5,1,21,BBA,Thursday,Daniel Turner,2369,Matthew Perez
Room 5,1,21,BBA,Thursday,Emily Moore,2370,Matthew Perez
Room 5,1,21,BBA,Thursday,Daniel Turner,2401,Matthew Perez
Room 5,1,21,BBA,Thursday,Emily Moore,2402,Matthew Perez
Room 6,1,21,BBA,Thursday,Daniel Turner,2433,David Martinez
Room 6,1,21,BBA,Thursday,Emily Moore,2434,David Martinez
Room 6,1,21,BBA,Thursday,Daniel Turner,2460,David Martinez
Room 6,1,21,BBA,Thursday,Emily Moore,2461,David Martinez
Room 6,1,21,BBA,Thursday,Daniel Turner,2492,David Martinez
Room 6,1,21,BBA,Thursday,Emily Moore,2493,David Martinez
Room 6,1,21,BBA,Thursday,Daniel Turner,2524,David Martinez
Room 6,1,21,BBA,Thursday,Emily Moore,2525,David Martinez
Room 6,1,21,BBA,Thursday,Daniel Turner,2556,David Martinez
Room 6,1,21,BBA,Thursday,Emily Moore,2557,David Martinez
Room 6,1,21,BBA,Thursday,Daniel Turner,2583,David Martinez
Room 6,1,21,BBA,Thursday,Emily Moore,2584,David Martinez
Room 6,1,21,BBA,Thursday,Daniel Turner,2615,David Martinez
Room 6,1,21,BBA,Thursday,Emily Moore,2616,David Martinez
Room 6,1,21,BBA,Thursday,Daniel Turner,2647,David Martinez
Room 6,1,21,BBA,Thursday,Emily Moore,2648,David Martinez
Room 6,1,21,BBA,Thursday,Daniel Turner,2679,David Martinez
Room 6,1,21,BBA,Thursday,Emily Moore,2680,David Martinez
Room 6,1,21,BBA,Thursday,Daniel Turner,2706,David Martinez
Room 6,1,21,BBA,Thursday,Emily Moore,2707,David Martinez
Room 6,1,21,BBA,Thursday,Daniel Turner,2738,David Martinez
Room 6,1,21,BBA,Thursday,Emily Moore,2739,David Martinez
Room 6,1,21,BBA,Thursday,Daniel Turner,2770,David Martinez
Room 6,1,21,BBA,Thursday,Emily Moore,2771,David Martinez
Room 6,1,21,BBA,Thursday,Daniel Turner,2802,David Martinez
Room 6,1,21,BBA,Thursday,Emily Moore,2803,David Martinez
Room 1,0,22,BBA,Thursday,John Turner,131,Emily Moore
Room 1,0,22,BBA,Thursday,Olivia Ward,132,Emily Moore
Room 1,0,22,BBA,Thursday,John Turner,163,Emily Moore
Room 1,0,22,BBA,Thursday,Olivia Ward,164,Emily Moore
Room 1,0,22,BBA,Thursday,John Turner,195,Emily Moore
Room 1,0,22,BBA,Thursday,Olivia Ward,196,Emily Moore
Room 1,0,22,BBA,Thursday,John Turner,254,Emily Moore
Room 1,0,22,BBA,Thursday,Olivia Ward,255,Emily Moore
Room 1,0,22,BBA,Thursday,John Turner,286,Emily Moore
Room 1,0,22,BBA,Thursday,Olivia Ward,287,Emily Moore
Room 1,0,22,BBA,Thursday,John Turner,318,Emily Moore
Room 1,0,22,BBA,Thursday,Olivia Ward,319,Emily Moore
Room 1,0,22,BBA,Thursday,John Turner,377,Emily Moore
Room 1,0,22,BBA,Thursday,Olivia Ward,378,Emily Moore
Room 1,0,22,BBA,Thursday,John Turner,409,Emily Moore
Room 1,0,22,BBA,Thursday,Olivia Ward,410,Emily Moore
Room 1,0,22,BBA,Thursday,John Turner,441,Emily Moore
Room 1,0,22,BBA,Thursday,Olivia Ward,442,Emily Moore
Room 1,0,22,BBA,Thursday,John Turner,500,Emily Moore
Room 1,0,22,BBA,Thursday,Olivia Ward,501,Emily Moore
Room 1,0,22,BBA,Thursday,John Turner,532,Emily Moore
Room 1,0,22,BBA,Thursday,Olivia Ward,533,Emily Moore
Room 1,0,22,BBA,Thursday,John Turner,564,Emily Moore
Room 1,0,22,BBA,Thursday,Olivia Ward,565,Emily Moore
Room 1,0,22,BBA,Thursday,John Turner,623,Emily Moore
Room 1,0,22,BBA,Thursday,Olivia Ward,624,Emily Moore
Room 1,0,22,BBA,Thursday,John Turner,655,Emily Moore
Room 1,0,22,BBA,Thursday,Olivia Ward,656,Emily Moore
Room 1,0,22,BBA,Thursday,John Turner,687,Emily Moore
Room 1,0,22,BBA,Thursday,Olivia Ward,688,Emily Moore
Room 2,0,22,BBA,Thursday,John Turner,746,Isabella Green
Room 2,0,22,BBA,Thursday,Olivia Ward,747,Isabella Green
Room 2,0,22,BBA,Thursday,John Turner,778,Isabella Green
Room 2,0,22,BBA,Thursday,Olivia Ward,779,Isabella Green
Room 2,0,22,BBA,Thursday,John Turner,810,Isabella Green
Room 2,0,22,BBA,Thursday,Olivia Ward,811,Isabella Green
Room 2,0,22,BBA,Thursday,John Turner,869,Isabella Green
Room 2,0,22,BBA,Thursday,Olivia Ward,870,Isabella Green
Room 2,0,22,BBA,Thursday,John Turner,901,Isabella Green
Room 2,0,22,BBA,Thursday,Olivia Ward,902,Isabella Green
Room 2,0,22,BBA,Thursday,John Turner,933,Isabella Green
Room 2,0,22,BBA,Thursday,Olivia Ward,934,Isabella Green
Room 2,0,22,BBA,Thursday,John Turner,992,Isabella Green
Room 2,0,22,BBA,Thursday,Olivia Ward,993,Isabella Green
Room 2,0,22,BBA,Thursday,John Turner,1024,Isabella Green
Room 2,0,22,BBA,Thursday,Olivia Ward,1025,Isabella Green
Room 2,0,22,BBA,Thursday,John Turner,1056,Isabella Green
Room 2,0,22,BBA,Thursday,Olivia Ward,1057,Isabella Green
Room 2,0,22,BBA,Thursday,John Turner,1115,Isabella Green
Room 2,0,22,BBA,Thursday,Olivia Ward,1116,Isabella Green
Room 2,0,22,BBA,Thursday,John Turner,1147,Isabella Green
Room 2,0,22,BBA,Thursday,Olivia Ward,1148,Isabella Green
Room 2,0,22,BBA,Thursday,John Turner,1179,Isabella Green
Room 2,0,22,BBA,Thursday,Olivia Ward,1180,Isabella Green
Room 2,0,22,BBA,Thursday,John Turner,1238,Isabella Green
Room 2,0,22,BBA,Thursday,Olivia Ward,1239,Isabella Green
Room 2,0,22,BBA,Thursday,John Turner,1270,Isabella Green
Room 2,0,22,BBA,Thursday,Olivia Ward,1271,Isabella Green
Room 2,0,22,BBA,Thursday,John Turner,1302,Isabella Green
Room 2,0,22,BBA,Thursday,Olivia Ward,1303,Isabella Green
Room 3,0,22,BBA,Thursday,John Turner,1361,David Martinez
Room 3,0,22,BBA,Thursday,Olivia Ward,1362,David Martinez
Room 3,0,22,BBA,Thursday,John Turner,1393,David Martinez
Room 3,0,22,BBA,Thursday,Olivia Ward,1394,David Martinez
Room 3,0,22,BBA,Thursday,John Turner,1425,David Martinez
Room 3,0,22,BBA,Thursday,Olivia Ward,1426,David Martinez
Room 3,0,22,BBA,Thursday,John Turner,1484,David Martinez
Room 3,0,22,BBA,Thursday,Olivia Ward,1485,David Martinez
Room 3,0,22,BBA,Thursday,John Turner,1516,David Martinez
Room 3,0,22,BBA,Thursday,Olivia Ward,1517,David Martinez
Room 3,0,22,BBA,Thursday,John Turner,1548,David Martinez
Room 3,0,22,BBA,Thursday,Olivia Ward,1549,David Martinez
Room 3,0,22,BBA,Thursday,John Turner,1607,David Martinez
Room 3,0,22,BBA,Thursday,Olivia Ward,1608,David Martinez
Room 3,0,22,BBA,Thursday,John Turner,1639,David Martinez
Room 3,0,22,BBA,Thursday,Olivia Ward,1640,David Martinez
Room 3,0,22,BBA,Thursday,John Turner,1671,David Martinez
Room 3,0,22,BBA,Thursday,Olivia Ward,1672,David Martinez
Room 3,0,22,BBA,Thursday,John Turner,1730,David Martinez
Room 3,0,22,BBA,Thursday,Olivia Ward,1731,David Martinez
Room 3,0,22,BBA,Thursday,John Turner,1762,David Martinez
Room 3,0,22,BBA,Thursday,Olivia Ward,1763,David Martinez
Room 3,0,22,BBA,Thursday,John Turner,1794,David Martinez
Room 3,0,22,BBA,Thursday,Olivia Ward,1795,David Martinez
Room 3,0,22,BBA,Thursday,John Turner,1853,David Martinez
Room 3,0,22,BBA,Thursday,Olivia Ward,1854,David Martinez
Room 3,0,22,BBA,Thursday,John Turner,1885,David Martinez
Room 3,0,22,BBA,Thursday,Olivia Ward,1886,David Martinez
Room 3,0,22,BBA,Thursday,John Turner,1917,David Martinez
Room 3,0,22,BBA,Thursday,Olivia Ward,1918,David Martinez
Room 4,0,22,BBA,Thursday,John Turner,1976,Matthew Perez
Room 4,0,22,BBA,Thursday,Olivia Ward,1977,Matthew Perez
Room 4,0,22,BBA,Thursday,John Turner,2008,Matthew Perez
Room 4,0,22,BBA,Thursday,Olivia Ward,2009,Matthew Perez
Room 4,0,22,BBA,Thursday,John Turner,2040,Matthew Perez
Room 4,0,22,BBA,Thursday,Olivia Ward,2041,Matthew Perez
Room 4,0,22,BBA,Thursday,John Turner,2099,Matthew Perez
Room 4,0,22,BBA,Thursday,Olivia Ward,2100,Matthew Perez
Room 4,0,22,BBA,Thursday,John Turner,2131,Matthew Perez
Room 4,0,22,BBA,Thursday,Olivia Ward,2132,Matthew Perez
Room 4,0,22,BBA,Thursday,John Turner,2163,Matthew Perez
Room 4,0,22,BBA,Thursday,Olivia Ward,2164,Matthew Perez
Room 4,0,22,BBA,Thursday,John Turner,2222,Matthew Perez
Room 4,0,22,BBA,Thursday,Olivia Ward,2223,Matthew Perez
Room 4,0,22,BBA,Thursday,John Turner,2254,Matthew Perez
Room 4,0,22,BBA,Thursday,Olivia Ward,2255,Matthew Perez
Room 4,0,22,BBA,Thursday,John Turner,2286,Matthew Perez
Room 4,0,22,BBA,Thursday,Olivia Ward,2287,Matthew Perez
Room 4,0,22,BBA,Thursday,John Turner,2345,Matthew Perez
Room 4,0,22,BBA,Thursday,Olivia Ward,2346,Matthew Perez
Room 4,0,22,BBA,Thursday,John Turner,2377,Matthew Perez
Room 4,0,22,BBA,Thursday,Olivia Ward,2378,Matthew Perez
Room 4,0,22,BBA,Thursday,John Turner,2409,Matthew Perez
Room 4,0,22,BBA,Thursday,Olivia Ward,2410,Matthew Perez
Room 4,0,22,BBA,Thursday,John Turner,2468,Matthew Perez
Room 4,0,22,BBA,Thursday,Olivia Ward,2469,Matthew Perez
Room 4,0,22,BBA,Thursday,John Turner,2500,Matthew Perez
Room 4,0,22,BBA,Thursday,Olivia Ward,2501,Matthew Perez
Room 4,0,22,BBA,Thursday,John Turner,2532,Matthew Perez
Room 4,0,22,BBA,Thursday,Olivia Ward,2533,Matthew Perez
Room 5,0,22,BBA,Thursday,John Turner,2591,Matthew Perez
Room 5,0,22,BBA,Thursday,Olivia Ward,2592,Matthew Perez
Room 5,0,22,BBA,Thursday,John Turner,2623,Matthew Perez
Room 5,0,22,BBA,Thursday,Olivia Ward,2624,Matthew Perez
Room 5,0,22,BBA,Thursday,John Turner,2655,Matthew Perez
Room 5,0,22,BBA,Thursday,Olivia Ward,2656,Matthew Perez
Room 5,0,22,BBA,Thursday,John Turner,2714,Matthew Perez
Room 5,0,22,BBA,Thursday,Olivia Ward,2715,Matthew Perez
Room 5,0,22,BBA,Thursday,John Turner,2746,Matthew Perez
Room 5,0,22,BBA,Thursday,Olivia Ward,2747,Matthew Perez
Room 5,0,22,BBA,Thursday,John Turner,2778,Matthew Perez
Room 5,0,22,BBA,Thursday,Olivia Ward,2779,Matthew Perez
